2011,Best Actress,Rooney Mara,The Girl with the Dragon Tattoo,0,
2011,Best Actress,Meryl Streep,The Iron Lady,1,
2011,Best Actress,Michelle Williams,My Week with Marilyn,0,
2011,Best Supporting Actress,Berenice Bejo,The Artist,0,
2011,Best Supporting Actress,Jessica Chastain,The Help,0,
2011,Best Supporting Actress,Melissa McCarthy,Bridesmaids,0,
2011,Best Supporting Actress,Janet McTeer,Albert Nobbs,0,
2011,Best Supporting Actress,Octavia Spencer,The Help,1,
2011,Best Cinematography,Guillaume Schiffman,The Artist,0,
2011,Best Cinematography,Jeff Cronenweth,The Girl with the Dragon Tattoo,0,
2011,Best Cinematography,Robert Richardson,Hugo,1,
2011,Best Cinematography,Emmanuel Lubezki,The Tree of Life,0,
2011,Best Cinematography,Janusz Kaminski,War Horse,0,
2011,Best Director,Michel Hazanavicius,The Artist,1,
2011,Best Director,Alexander Payne,The Descendants,0,
2011,Best Director,Martin Scorsese,Hugo,0,
2011,Best Director,Woody Allen,Midnight in Paris,0,
2011,Best Director,Terrence Malick,The Tree of Life,0,
2011,Best Documentary,,Hell and Back Again,0,
2011,Best Documentary,,If a Tree Falls: A Story of the Earth Liberation Front,0,
2011,Best Documentary,,Paradise Lost 3: Purgatory,0,
2011,Best Documentary,,Pina,0,
2011,Best Documentary,,Undefeated,1,
2011,Best Foreign Language Film,,Bullhead,0,Belgium
2011,Best Foreign Language Film,,Footnote,0,Israel
2011,Best Foreign Language Film,,In Darkness,0,Poland
2011,Best Foreign Language Film,,Monsieur Lazhar,0,Canada
2011,Best Foreign Language Film,,A Separation,1,Iran
2011,Best Picture,,The Artist,1,
2011,Best Picture,,The Descendants,0,
2011,Best Picture,,Extremely Loud & Incredibly Close,0,
2011,Best Picture,,The Help,0,
2011,Best Picture,,Hugo,0,
2011,Best Picture,,Midnight in Paris,0,
2011,Best Picture,,Moneyball,0,
2011,Best Picture,,The Tree of Life,0,
2011,Best Picture,,War Horse,0,
2011,Best Adapted Screenplay,Alexander Payne|Nat Faxon|Jim Rash,The Descendants,1,
2011,Best Adapted Screenplay,John Logan,Hugo,0,
2011,Best Adapted Screenplay,George Clooney|Grant Heslov|Beau Willimon,The Ides of March,0,
2011,Best Adapted Screenplay,Steven Zaillian|Aaron Sorkin|Stan Chervin,Moneyball,0,
2011,Best Adapted Screenplay,Bridget O'Connor|Peter Straughan,Tinker Tailor Soldier Spy,0,
2011,Best Original Screenplay,Michel Hazanavicius,The Artist,0,
2011,Best Original Screenplay,Annie Mumolo|Kristen Wiig,Bridesmaids,0,
2011,Best Original Screenplay,J.C. Chandor,Margin Call,0,
2011,Best Original Screenplay,Woody Allen,Midnight in Paris,1,
2011,Best Original Screenplay,Asghar Farhadi,A Separation,0,
2012,Best Actor,Bradley Cooper,Silver Linings Playbook,0,
2012,Best Actor,Daniel Day-Lewis,Lincoln,1,
2012,Best Actor,Hugh Jackman,Les Miserables,0,
2012,Best Actor,Joaquin Phoenix,The Master,0,
2012,Best Actor,Denzel Washington,Flight,0,
2012,Best Supporting Actor,Alan Arkin,Argo,0,
2012,Best Supporting Actor,Robert De Niro,Silver Linings Playbook,0,
2012,Best Supporting Actor,Philip Seymour Hoffman,The Master,0,
2012,Best Supporting Actor,Tommy Lee Jones,Lincoln,0,
2012,Best Supporting Actor,Christoph Waltz,Django Unchained,1,
2012,Best Actress,Jessica Chastain,Zero Dark Thirty,0,
2012,Best Actress,Jennifer Lawrence,Silver Linings Playbook,1,
2012,Best Actress,Emmanuelle Riva,Amour,0,
2012,Best Actress,Quvenzhane Wallis,Beasts of the Southern Wild,0,
2012,Best Actress,Naomi Watts,The Impossible,0,
2012,Best Supporting Actress,Amy Adams,The Master,0,
2012,Best Supporting Actress,Sally Field,Lincoln,0,
2012,Best Supporting Actress,Anne Hathaway,Les Miserables,1,
2012,Best Supporting Actress,Helen Hunt,The Sessions,0,
2012,Best Supporting Actress,Jacki Weaver,Silver Linings Playbook,0,
2012,Best Cinematography,Seamus McGarvey,Anna Karenina,0,
2012,Best Cinematography,Robert Richardson,Django Unchained,0,
2012,Best Cinematography,Claudio Miranda,Life of Pi,1,
2012,Best Cinematography,Janusz Kaminski,Lincoln,0,
2012,Best Cinematography,Roger Deakins,Skyfall,0,
2012,Best Director,Michael Haneke,Amour,0,
2012,Best Director,Benh Zeitlin,Beasts of the Southern Wild,0,
2012,Best Director,Ang Lee,Life of Pi,1,
2012,Best Director,Steven Spielberg,Lincoln,0,
2012,Best Director,David O. Russell,Silver Linings Playbook,0,
2012,Best Documentary,,5 Broken Cameras,0,
2012,Best Documentary,,The Gatekeepers,0,
2012,Best Documentary,,How to Survive a Plague,0,
2012,Best Documentary,,The Invisible War,0,
2012,Best Documentary,,Searching for Sugar Man,1,
2012,Best Foreign Language Film,,Amour,1,Austria
2012,Best Foreign Language Film,,Kon-Tiki,0,Norway
