1971,Best Director,A Clockwork Orange,Stanley Kubrick,0
1971,Best Director,Sunday Bloody Sunday,John Schlesinger,0
1972,Best Director,Sleuth,Joseph L. Mankiewicz,0
1972,Best Director,The Emigrants,Jan Troell,0
1972,Best Director,The Godfather,Francis Ford Coppola,0
1972,Best Director,Cabaret,Bob Fosse,1
1972,Best Director,Deliverance,John Boorman,0
1973,Best Director,The Exorcist,William Friedkin,0
1973,Best Director,American Graffiti,George Lucas,0
1973,Best Director,Last Tango in Paris,Bernardo Bertolucci,0
1973,Best Director,Cries and Whispers,Ingmar Bergman,0
1973,Best Director,The Sting,George Roy Hill,1
1974,Best Director,Day for Night,Francois Truffaut,0
1974,Best Director,Lenny,Bob Fosse,0
1974,Best Director,The Godfather Part II,Francis Ford Coppola,1
1974,Best Director,Chinatown,Roman Polanski,0
1974,Best Director,A Woman under the Influence,John Cassavetes,0
1975,Best Director,Nashville,Robert Altman,0
1975,Best Director,Barry Lyndon,Stanley Kubrick,0
1975,Best Director,Amarcord,Federico Fellini,0
1975,Best Director,Dog Day Afternoon,Sidney Lumet,0
1975,Best Director,One Flew over the Cuckoo's Nest,Milos Forman,1
1976,Best Director,All the President's Men,Alan J. Pakula,0
1976,Best Director,Seven Beauties,Lina Wertmuller,0
1976,Best Director,Network,Sidney Lumet,0
1976,Best Director,Face to Face,Ingmar Bergman,0
1976,Best Director,Rocky,John G. Avildsen,1
1977,Best Director,Close Encounters of the Third Kind,Steven Spielberg,0
1977,Best Director,Star Wars,George Lucas,0
1977,Best Director,Julia,Fred Zinnemann,0
1977,Best Director,The Turning Point,Herbert Ross,0
1977,Best Director,Annie Hall,Woody Allen,1
1978,Best Director,Interiors,Woody Allen,0
1978,Best Director,Midnight Express,Alan Parker,0
1978,Best Director,The Deer Hunter,Michael Cimino,1
1978,Best Director,Heaven Can Wait,"Warren Beatty, Buck Henry",0
1978,Best Director,Coming Home,Hal Ashby,0
1979,Best Director,All That Jazz,Bob Fosse,0
1979,Best Director,Breaking Away,Peter Yates,0
1979,Best Director,La Cage aux Folles,Edouard Molinaro,0
1979,Best Director,Apocalypse Now,Francis Coppola,0
1979,Best Director,Kramer vs. Kramer,Robert Benton,1
1980,Best Director,Ordinary People,Robert Redford,1
1980,Best Director,The Elephant Man,David Lynch,0
1980,Best Director,Raging Bull,Martin Scorsese,0
1980,Best Director,The Stunt Man,Richard Rush,0
1980,Best Director,Tess,Roman Polanski,0
1981,Best Director,Atlantic City,Louis Malle,0
1981,Best Director,Chariots of Fire,Hugh Hudson,0
1981,Best Director,Reds,Warren Beatty,1
1981,Best Director,On Golden Pond,Mark Rydell,0
1981,Best Director,Raiders of the Lost Ark,Steven Spielberg,0
1982,Best Director,E.T. The Extra-Terrestrial,Steven Spielberg,0
1982,Best Director,Tootsie,Sydney Pollack,0
1982,Best Director,The Verdict,Sidney Lumet,0
1982,Best Director,Das Boot,Wolfgang Petersen,0
1982,Best Director,Gandhi,Richard Attenborough,1
1983,Best Director,Fanny & Alexander,Ingmar Bergman,0
1983,Best Director,Silkwood,Mike Nichols,0
1983,Best Director,Tender Mercies,Bruce Beresford,0
1983,Best Director,Terms of Endearment,James L. Brooks,1
1983,Best Director,The Dresser,Peter Yates,0
1984,Best Director,Places in the Heart,Robert Benton,0
1984,Best Director,A Passage to India,David Lean,0
1984,Best Director,Amadeus,Milos Forman,1
1984,Best Director,Broadway Danny Rose,Woody Allen,0
1984,Best Director,The Killing Fields,Roland Joffe,0
1985,Best Director,Ran,Akira Kurosawa,0
1985,Best Director,Prizzi's Honor,John Huston,0
1985,Best Director,Witness,Peter Weir,0
1985,Best Director,Kiss of the Spider Woman,Hector Babenco,0
1985,Best Director,Out of Africa,Sydney Pollack,1
1986,Best Director,Blue Velvet,David Lynch,0
1986,Best Director,The Mission,Roland Joffe,0
1986,Best Director,Hannah and Her Sisters,Woody Allen,0
1986,Best Director,A Room with a View,James Ivory,0
1986,Best Director,Platoon,Oliver Stone,1
1987,Best Director,Fatal Attraction,Adrian Lyne,0
1987,Best Director,My Life As a Dog,Lasse Hallstrom,0
1987,Best Director,Hope and Glory,John Boorman,0
1987,Best Director,The Last Emperor,Bernardo Bertolucci,1
1987,Best Director,Moonstruck,Norman Jewison,0
1988,Best Director,Working Girl,Mike Nichols,0
1988,Best Director,The Last Temptation of Christ,Martin Scorsese,0
1988,Best Director,Rain Man,Barry Levinson,1
1988,Best Director,Mississippi Burning,Alan Parker,0
1988,Best Director,A Fish Called Wanda,Charles Crichton,0
1989,Best Director,Dead Poets Society,Peter Weir,0
1989,Best Director,Born on the Fourth of July,Oliver Stone,1
1989,Best Director,My Left Foot,Jim Sheridan,0
1989,Best Director,Crimes and Misdemeanors,Woody Allen,0
1989,Best Director,Henry V,Kenneth Branagh,0
1990,Best Director,The Grifters,Stephen Frears,0
1990,Best Director,Goodfellas,Martin Scorsese,0
1990,Best Director,"The Godfather, Part III",Francis Ford Coppola,0
1990,Best Director,Reversal of Fortune,Barbet Schroeder,0
1990,Best Director,Dances With Wolves,Kevin Costner,1
1991,Best Director,JFK,Oliver Stone,0
1991,Best Director,Bugsy,Barry Levinson,0
1991,Best Director,The Silence of the Lambs,Jonathan Demme,1
1991,Best Director,Thelma & Louise,Ridley Scott,0
1991,Best Director,Boyz N the Hood,John Singleton,0
1992,Best Director,Scent of a Woman,Martin Brest,0
1992,Best Director,The Crying Game,Neil Jordan,0
1992,Best Director,Howards End,James Ivory,0
1992,Best Director,The Player,Robert Altman,0
1992,Best Director,Unforgiven,Clint Eastwood,1
1993,Best Director,The Remains of the Day,James Ivory,0
1993,Best Director,The Piano,Jane Campion,0
1993,Best Director,In the Name of the Father,Jim Sheridan,0
1993,Best Director,Schindler's List,Steven Spielberg,1
1993,Best Director,Short Cuts,Robert Altman,0
1994,Best Director,Forrest Gump,Robert Zemeckis,1
1994,Best Director,Red,Krzysztof Kieslowski,0
1994,Best Director,Quiz Show,Robert Redford,0
1994,Best Director,Bullets over Broadway,Woody Allen,0
1994,Best Director,Pulp Fiction,Quentin Tarantino,0
1995,Best Director,Leaving Las Vegas,Mike Figgis,0
1995,Best Director,Babe,Chris Noonan,0
1995,Best Director,Dead Man Walking,Tim Robbins,0
1995,Best Director,Il Postino,Michael Radford,0
1995,Best Director,Braveheart,Mel Gibson,1
1996,Best Director,The English Patient,Anthony Minghella,1
1996,Best Director,The People vs. Larry Flynt,Milos Forman,0
1996,Best Director,Shine,Scott Hicks,0
1996,Best Director,Fargo,Joel and Ethan Coen,0
1996,Best Director,Secrets & Lies,Mike Leigh,0
1997,Best Director,Titanic,James Cameron,1
1997,Best Director,The Full Monty,Peter Cattaneo,0
1997,Best Director,Good Will Hunting,Gus Van Sant,0
1997,Best Director,The Sweet Hereafter,Atom Egoyan,0
1997,Best Director,L.A. Confidential,Curtis Hanson,0
1998,Best Director,Life Is Beautiful,Roberto Benigni,0
1998,Best Director,The Thin Red Line,Terrence Malick,0
1998,Best Director,Saving Private Ryan,Steven Spielberg,1
1998,Best Director,The Truman Show,Peter Weir,0
1998,Best Director,Shakespeare in Love,John Madden,0
1999,Best Director,American Beauty,Sam Mendes,1
1999,Best Director,The Cider House Rules,Lasse Hallstrom,0
1999,Best Director,The Insider,Michael Mann,0
1999,Best Director,Being John Malkovich,Spike Jonze,0
1999,Best Director,The Sixth Sense,M. Night Shyamalan,0
2000,Best Director,Erin Brockovich,Steven Soderbergh,0
2000,Best Director,"Crouching Tiger, Hidden Dragon",Ang Lee,0
2000,Best Director,Gladiator,Ridley Scott,0
2000,Best Director,Traffic,Steven Soderbergh,1
2000,Best Director,Billy Elliot,Stephen Daldry,0
2001,Best Director,The Lord of the Rings: The Fellowship of the Ring,Peter Jackson,0
2001,Best Director,Mulholland Dr.,David Lynch,0
2001,Best Director,A Beautiful Mind,Ron Howard,1
2001,Best Director,Gosford Park,Robert Altman,0
2001,Best Director,Black Hawk Down,Ridley Scott,0
2002,Best Director,The Hours,Stephen Daldry,0
2002,Best Director,The Pianist,Roman Polanski,1
2002,Best Director,Talk to Her,Pedro Almodovar,0
2002,Best Director,Chicago,Rob Marshall,0
2002,Best Director,Gangs of New York,Martin Scorsese,0
2003,Best Director,Lost in Translation,Sofia Coppola,0
2003,Best Director,Mystic River,Clint Eastwood,0
2003,Best Director,Master and Commander: The Far Side of the World,Peter Weir,0
2003,Best Director,The Lord of the Rings: The Return of the King,Peter Jackson,1
2003,Best Director,City of God,Fernando Meirelles,0
2004,Best Director,Vera Drake,Mike Leigh,0
2004,Best Director,Ray,Taylor Hackford,0
2004,Best Director,Sideways,Alexander Payne,0
2004,Best Director,The Aviator,Martin Scorsese,0
2004,Best Director,Million Dollar Baby,Clint Eastwood,1
2005,Best Director,"Good Night, and Good Luck.",George Clooney,0
2005,Best Director,Capote,Bennett Miller,0
2005,Best Director,Crash,Paul Haggis,0
2005,Best Director,Brokeback Mountain,Ang Lee,1
2005,Best Director,Munich,Steven Spielberg,0
2006,Best Director,Babel,Alejandro Gonzalez Inarritu,0
2006,Best Director,United 93,Paul Greengrass,0
2006,Best Director,The Departed,Martin Scorsese,1
2006,Best Director,Letters from Iwo Jima,Clint Eastwood,0
2006,Best Director,The Queen,Stephen Frears,0
2007,Best Director,The Diving Bell and the Butterfly,Julian Schnabel,0
2007,Best Director,Juno,Jason Reitman,0
2007,Best Director,Michael Clayton,Tony Gilroy,0
2007,Best Director,No Country for Old Men,Joel and Ethan Coen,1
2007,Best Director,There Will Be Blood,Paul Thomas Anderson,0
2008,Best Director,The Curious Case of Benjamin Button,David Fincher,0
2008,Best Director,Frost/Nixon,Ron Howard,0
2008,Best Director,Milk,Gus Van Sant,0
2008,Best Director,The Reader,Stephen Daldry,0
2008,Best Director,Slumdog Millionaire,Danny Boyle,1
1928,Best Cinematography,Charles Rosher,Sunrise,1
1928,Best Cinematography,Karl Struss,Sunrise,1
1928,Best Cinematography,George Barnes,The Devil Dancer; The Magic Flame; and Sadie Thompson,0
1929,Best Cinematography,Arthur Edeson,In Old Arizona,0
1929,Best Cinematography,Ernest Palmer,4 Devils; and Street Angel,0
1929,Best Cinematography,George Barnes,Our Dancing Daughters,0
1929,Best Cinematography,John F. Seitz,The Divine Lady,0
1929,Best Cinematography,Clyde De Vinna,White Shadows in the South Seas,1
1930,Best Cinematography,Anna Christie,(William H. Daniels),0
1930,Best Cinematography,Hell's Angels,"(Tony Gaudio), (Harry Perry)",0
1930,Best Cinematography,The Love Parade,(Victor Milner),0
1930,Best Cinematography,With Byrd at the South Pole,"Joseph T. Rucker, Willard Van der Veer",1
1930,Best Cinematography,All Quiet on the Western Front,(Arthur Edeson),0
1931,Best Cinematography,Tabu: A Story of the South Seas,Floyd Crosby,1
1931,Best Cinematography,The Right to Love,Charles Lang,0
1931,Best Cinematography,Svengali,Barney McGill,0
1931,Best Cinematography,Morocco,Lee Garmes,0
1931,Best Cinematography,Cimarron,Edward Cronjager,0
1932,Best Cinematography,Arrowsmith,Ray June,0
1932,Best Cinematography,Dr. Jekyll and Mr. Hyde,Karl Struss,0
1932,Best Cinematography,Shanghai Express,Lee Garmes,1
1933,Best Cinematography,A Farewell to Arms,"Charles Lang",1
1933,Best Cinematography,Reunion in Vienna,George J. Folsey,0
1933,Best Cinematography,The Sign of the Cross,Karl Struss,0
1934,Best Cinematography,Operator 13,George J. Folsey,0
1934,Best Cinematography,Cleopatra,Victor Milner,1
1934,Best Cinematography,The Affairs of Cellini,Charles Rosher,0
1935,Best Cinematography,Barbary Coast,Ray June,0
1935,Best Cinematography,A Midsummer Night's Dream,Hal Mohr,1
1935,Best Cinematography,Les Miserables,Gregg Toland,0
1935,Best Cinematography,The Crusades,Victor Milner,0
1936,Best Cinematography,The General Died at Dawn,Victor Milner,0
1936,Best Cinematography,Anthony Adverse,Tony Gaudio,1
1936,Best Cinematography,The Gorgeous Hussy,George J. Folsey,0
1937,Best Cinematography,Wings over Honolulu,Joseph Valentine,0
1937,Best Cinematography,The Good Earth,Karl Freund,1
1937,Best Cinematography,Dead End,Gregg Toland,0
1938,Best Cinematography,You Can't Take It with You,Joseph Walker,0
1938,Best Cinematography,Suez,Peverell Marley,0
1938,Best Cinematography,The Great Waltz,Joseph Ruttenberg,1
1938,Best Cinematography,Merrily We Live,Norbert Brodine,0
1938,Best Cinematography,Mad about Music,Joseph Valentine,0
1938,Best Cinematography,The Young in Heart,Leon Shamroy,0
1938,Best Cinematography,Jezebel,Ernest Haller,0
1938,Best Cinematography,The Buccaneer,Victor Milner,0
1938,Best Cinematography,Army Girl,"Ernest Miller, Harry Wild",0
1938,Best Cinematography,Algiers,James Wong Howe,0
1938,Best Cinematography,Vivacious Lady,Robert de Grasse,0
1939,Best Cinematography (black and white),The Rains Came,Arthur Miller,0
1939,Best Cinematography (black and white),Lady of the Tropics,George J. Folsey,0
1939,Best Cinematography (black and white),Of Mice and Men,Norbert Brodine,0
1939,Best Cinematography (black and white),The Great Victor Herbert,Victor Milner,0
1939,Best Cinematography (black and white),Juarez,Tony Gaudio,0
1939,Best Cinematography (black and white),First Love,Joseph Valentine,0
1939,Best Cinematography (black and white),Gunga Din,Joseph H. August,0
1939,Best Cinematography (black and white),Only Angels Have Wings,Joseph Walker,0
1939,Best Cinematography (black and white),Stagecoach,Bert Glennon,0
1939,Best Cinematography (black and white),Wuthering Heights,Gregg Toland,1
1939,Best Cinematography (black and white),Intermezzo,Gregg Toland,0
1939,Best Cinematography (color),The Private Lives of Elizabeth and Essex,"Sol Polito, W. Howard Greene",0
1939,Best Cinematography (color),Gone with the Wind,"Ernest Haller, Ray Rennahan",1
1939,Best Cinematography (color),Drums along the Mohawk,"Ray Rennahan, Bert Glennon",0
1939,Best Cinematography (color),Four Feathers,"Georges Perinal, Osmond Borradaile",0
1939,Best Cinematography (color),The Wizard of Oz,Harold Rosson,0
1939,Best Cinematography (color),The Mikado,"William V. Skall",0
1940,Best Cinematography (black and white),"All This, and Heaven Too",Ernest Haller,0
1940,Best Cinematography (black and white),Foreign Correspondent,Rudolph Mate,0
1940,Best Cinematography (black and white),Abe Lincoln in Illinois,James Wong Howe,0
1940,Best Cinematography (black and white),"Arise, My Love","Charles Lang",0
1940,Best Cinematography (black and white),Waterloo Bridge,Joseph Ruttenberg,0
1940,Best Cinematography (black and white),The Letter,Tony Gaudio,0
1940,Best Cinematography (black and white),Boom Town,Harold Rosson,0
1940,Best Cinematography (black and white),Rebecca,George Barnes,1
1940,Best Cinematography (black and white),The Long Voyage Home,Gregg Toland,0
1940,Best Cinematography (black and white),Spring Parade,Joseph Valentine,0
1940,Best Cinematography (color),Northwest Passage,"Sidney Wagner, William V. Skall",0
1940,Best Cinematography (color),The Thief of Bagdad,Georges Perinal,1
1940,Best Cinematography (color),Bitter Sweet,"Oliver T. Marsh, Allen M. Davey",0
1940,Best Cinematography (color),Down Argentine Way,"Leon Shamroy, Ray Rennahan",0
1940,Best Cinematography (color),The Blue Bird,"Arthur Miller, Ray Rennahan",0
1940,Best Cinematography (color),North West Mounted Police,"Victor Milner, W. Howard Greene",0
1941,Best Cinematography (black and white),Sundown,Charles Lang,0
1941,Best Cinematography (black and white),Sergeant York,Sol Polito,0
1941,Best Cinematography (black and white),Here Comes Mr. Jordan,Joseph Walker,0
1941,Best Cinematography (black and white),How Green Was My Valley,Arthur Miller,1
1941,Best Cinematography (black and white),Citizen Kane,Gregg Toland,0
1941,Best Cinematography (black and white),That Hamilton Woman,Rudolph Mate,0
1941,Best Cinematography (black and white),The Chocolate Soldier,Karl Freund,0
1941,Best Cinematography (black and white),Hold Back the Dawn,Leo Tover,0
1941,Best Cinematography (black and white),Dr. Jekyll and Mr. Hyde,Joseph Ruttenberg,0
1941,Best Cinematography (black and white),Sun Valley Serenade,Edward Cronjager,0
1941,Best Cinematography (color),Aloma of the South Seas,"Wilfred M. Cline, Karl Struss, William Snyder",0
1941,Best Cinematography (color),Billy the Kid,"William V. Skall, Leonard Smith",0
1941,Best Cinematography (color),Blood and Sand,"Ernest Palmer, Ray Rennahan",1
1941,Best Cinematography (color),Dive Bomber,Bert Glennon,0
1941,Best Cinematography (color),Louisiana Purchase,"Harry Hallenberger, Ray Rennahan",0
1941,Best Cinematography (color),Blossoms in the Dust,"Karl Freund, W. Howard Greene",0
1942,Best Cinematography (black and white),Mrs. Miniver,Joseph Ruttenberg,1
1942,Best Cinematography (black and white),This Above All,Arthur Miller,0
1942,Best Cinematography (black and white),Kings Row,James Wong Howe,0
1942,Best Cinematography (black and white),The Talk of the Town,Ted Tetzlaff,0
1942,Best Cinematography (black and white),The Pied Piper,Edward Cronjager,0
1942,Best Cinematography (black and white),The Magnificent Ambersons,Stanley Cortez,0
1942,Best Cinematography (black and white),Moontide,Charles G. Clarke,0
1942,Best Cinematography (black and white),"Take a Letter, Darling",John Mescall,0
1942,Best Cinematography (black and white),Ten Gentlemen from West Point,Leon Shamroy,0
1942,Best Cinematography (black and white),The Pride of the Yankees,Rudolph Mate,0
1942,Best Cinematography (color),Captains of the Clouds,Sol Polito,0
1942,Best Cinematography (color),The Black Swan,Leon Shamroy,1
1942,Best Cinematography (color),Arabian Nights,"Milton Krasner, William V. Skall, W. Howard Greene",0
1942,Best Cinematography (color),To the Shores of Tripoli,"Edward Cronjager, William V. Skall",0
1942,Best Cinematography (color),Reap the Wild Wind,"Victor Milner, William V. Skall",0
1942,Best Cinematography (color),Jungle Book,W. Howard Greene,0
1943,Best Cinematography (black and white),Sahara,Rudolph Mate,0
1943,Best Cinematography (black and white),The Human Comedy,Harry Stradling Sr.,0
1943,Best Cinematography (black and white),The North Star,James Wong Howe,0
1943,Best Cinematography (black and white),Air Force,"James Wong Howe, Elmer Dyer, Charles Marshall",0
1943,Best Cinematography (black and white),So Proudly We Hail!,Charles Lang,0
1943,Best Cinematography (black and white),Five Graves to Cairo,John F. Seitz,0
1943,Best Cinematography (black and white),Casablanca,Arthur Edeson,0
1943,Best Cinematography (black and white),Madame Curie,Joseph Ruttenberg,0
1943,Best Cinematography (black and white),The Song of Bernadette,Arthur Miller,1
1943,Best Cinematography (black and white),Corvette K-225,Tony Gaudio,0
1943,Best Cinematography (color),"Hello, Frisco, Hello","Charles G. Clarke, Allen M. Davey",0
1943,Best Cinematography (color),Thousands Cheer,George J. Folsey,0
1943,Best Cinematography (color),For Whom the Bell Tolls,Ray Rennahan,0
1943,Best Cinematography (color),Lassie Come Home,Leonard Smith,0
1943,Best Cinematography (color),Phantom of the Opera,"Hal Mohr, W. Howard Greene",1
1943,Best Cinematography (color),Heaven Can Wait,Edward Cronjager,0
1944,Best Cinematography (black and white),The Uninvited,Charles Lang,0
1944,Best Cinematography (black and white),The White Cliffs of Dover,George J. Folsey,0
1944,Best Cinematography (black and white),Gaslight,Joseph Ruttenberg,0
1944,Best Cinematography (black and white),Laura,Joseph LaShelle,1
1944,Best Cinematography (black and white),Double Indemnity,John F. Seitz,0
1944,Best Cinematography (black and white),Thirty Seconds over Tokyo,"Robert Surtees, Harold Rosson",0
1944,Best Cinematography (black and white),Since You Went Away,"Stanley Cortez, Lee Garmes",0
1944,Best Cinematography (black and white),Going My Way,Lionel Lindon,0
1944,Best Cinematography (black and white),Dragon Seed,Sidney Wagner,0
1944,Best Cinematography (black and white),Lifeboat,Glen MacWilliams,0
1944,Best Cinematography (color),Lady in the Dark,Ray Rennahan,0
1944,Best Cinematography (color),Kismet,Charles Rosher,0
1944,Best Cinematography (color),Meet Me in St. Louis,George J. Folsey,0
1944,Best Cinematography (color),Home in Indiana,Edward Cronjager,0
1944,Best Cinematography (color),Cover Girl,"Rudolph Mate, Allen M. Davey",0
1944,Best Cinematography (color),Wilson,Leon Shamroy,1
1945,Best Cinematography (black and white),The Picture of Dorian Gray,Harry Stradling Sr.,1
1945,Best Cinematography (black and white),Mildred Pierce,Ernest Haller,0
1945,Best Cinematography (black and white),Spellbound,George Barnes,0
1945,Best Cinematography (black and white),The Lost Weekend,John F. Seitz,0
1945,Best Cinematography (black and white),The Keys of the Kingdom,Arthur Miller,0
1945,Best Cinematography (color),National Velvet,Leonard Smith,0
1945,Best Cinematography (color),Anchors Aweigh,"Robert Planck, Charles Boyle",0
1945,Best Cinematography (color),Leave Her to Heaven,Leon Shamroy,1
1945,Best Cinematography (color),The Spanish Main,George Barnes,0
1945,Best Cinematography (color),A Song to Remember,"Tony Gaudio, Allen M. Davey",0
1946,Best Cinematography (black and white),The Green Years,George J. Folsey,0
1946,Best Cinematography (black and white),Anna and the King of Siam,Arthur Miller,1
1946,Best Cinematography (color),The Jolson Story,Joseph Walker,0
1946,Best Cinematography (color),The Yearling,"Charles Rosher, Leonard Smith, Arthur E. Arling",1
1947,Best Cinematography (black and white),The Ghost and Mrs. Muir,"Charles Lang",0
1947,Best Cinematography (black and white),Great Expectations,Guy Green,1
1947,Best Cinematography (black and white),Green Dolphin Street,George J. Folsey,0
1947,Best Cinematography (color),Black Narcissus,Jack Cardiff,1
1947,Best Cinematography (color),Mother Wore Tights,Harry Jackson,0
1947,Best Cinematography (color),Life with Father,"Peverell Marley, William V. Skall",0
1948,Best Cinematography (black and white),Portrait of Jennie,Joseph H. August,0
1948,Best Cinematography (black and white),The Naked City,William H. Daniels,1
1948,Best Cinematography (black and white),A Foreign Affair,"Charles Lang",0
1948,Best Cinematography (black and white),I Remember Mama,Nicholas Musuraca,0
1948,Best Cinematography (black and white),Johnny Belinda,Ted McCord,0
1948,Best Cinematography (color),Joan of Arc,"Joseph Valentine, William V. Skall, Winton C. Hoch",1
1948,Best Cinematography (color),Green Grass of Wyoming,Charles G. Clarke,0
1948,Best Cinematography (color),The Three Musketeers,Robert Planck,0
1948,Best Cinematography (color),The Loves of Carmen,William Snyder,0
1949,Best Cinematography (black and white),Battleground,Paul C. Vogel,1
1949,Best Cinematography (black and white),The Heiress,Leo Tover,0
1949,Best Cinematography (black and white),Prince of Foxes,Leon Shamroy,0
1949,Best Cinematography (black and white),Champion,Franz Planer,0
1949,Best Cinematography (black and white),Come to the Stable,Joseph LaShelle,0
1949,Best Cinematography (color),Jolson Sings Again,William Snyder,0
1949,Best Cinematography (color),The Barkleys of Broadway,Harry Stradling Sr.,0
1949,Best Cinematography (color),She Wore a Yellow Ribbon,Winton C. Hoch,1
1949,Best Cinematography (color),Little Women,"Robert Planck, Charles Schoenbaum",0
1949,Best Cinematography (color),Sand,Charles G. Clarke,0
1950,Best Cinematography (black and white),Sunset Boulevard,John F. Seitz,0
1950,Best Cinematography (black and white),The Third Man,Robert Krasker,1
1950,Best Cinematography (black and white),The Furies,Victor Milner,0
1950,Best Cinematography (black and white),All about Eve,Milton Krasner,0
1950,Best Cinematography (black and white),The Asphalt Jungle,Harold Rosson,0
1950,Best Cinematography (color),The Flame and the Arrow,Ernest Haller,0
1950,Best Cinematography (color),Broken Arrow,Ernest Palmer,0
1950,Best Cinematography (color),Annie Get Your Gun,Charles Rosher,0
1950,Best Cinematography (color),King Solomon's Mines,Robert Surtees,1
1950,Best Cinematography (color),Samson and Delilah,George Barnes,0
1951,Best Cinematography (black and white),Strangers on a Train,Robert Burks,0
1951,Best Cinematography (black and white),Death of a Salesman,Franz Planer,0
1951,Best Cinematography (black and white),A Streetcar Named Desire,Harry Stradling Sr.,0
1951,Best Cinematography (black and white),A Place in the Sun,William C. Mellor,1
1951,Best Cinematography (black and white),The Frogmen,Norbert Brodine,0
1951,Best Cinematography (color),An American in Paris,Alfred Gilks,1
1951,Best Cinematography (color),David and Bathsheba,Leon Shamroy,0
1951,Best Cinematography (color),Quo Vadis,"Robert Surtees, William V. Skall",0
1951,Best Cinematography (color),Show Boat,Charles Rosher,0
1951,Best Cinematography (color),When Worlds Collide,"John F. Seitz, W. Howard Greene",0
1952,Best Cinematography (black and white),My Cousin Rachel,Joseph LaShelle,0
1952,Best Cinematography (black and white),The Bad and the Beautiful,Robert Surtees,1
1952,Best Cinematography (black and white),Sudden Fear,"Charles Lang",0
1952,Best Cinematography (black and white),The Big Sky,Russell Harlan,0
1952,Best Cinematography (black and white),Navajo,Virgil E. Miller,0
1952,Best Cinematography (color),Hans Christian Andersen,Harry Stradling Sr.,0
1952,Best Cinematography (color),The Snows of Kilimanjaro,Leon Shamroy,0
1952,Best Cinematography (color),The Quiet Man,"Winton C. Hoch, Archie Stout",1
1952,Best Cinematography (color),Million Dollar Mermaid,George J. Folsey,0
1952,Best Cinematography (color),Ivanhoe,Freddie Young,0
1953,Best Cinematography (black and white),From Here to Eternity,Burnett Guffey,1
1953,Best Cinematography (black and white),Martin Luther,Joseph C. Brun,0
1953,Best Cinematography (black and white),Julius Caesar,Joseph Ruttenberg,0
1953,Best Cinematography (black and white),The Four Poster,Hal Mohr,0
1953,Best Cinematography (black and white),Roman Holiday,"Franz Planer, Henri Alekan",0
1953,Best Cinematography (color),Lili,Robert Planck,0
1953,Best Cinematography (color),Shane,Loyal Griggs,1
1953,Best Cinematography (color),All the Brothers Were Valiant,George J. Folsey,0
1953,Best Cinematography (color),Beneath the 12-Mile Reef,Edward Cronjager,0
1953,Best Cinematography (color),The Robe,Leon Shamroy,0
1954,Best Cinematography (black and white),Sabrina,"Charles Lang",0
1954,Best Cinematography (black and white),The Country Girl,John F. Warren,0
1954,Best Cinematography (black and white),Executive Suite,George J. Folsey,0
1954,Best Cinematography (black and white),Rogue Cop,John F. Seitz,0
1954,Best Cinematography (black and white),On the Waterfront,Boris Kaufman,1
1954,Best Cinematography (color),Rear Window,Robert Burks,0
1954,Best Cinematography (color),Seven Brides for Seven Brothers,George J. Folsey,0
1954,Best Cinematography (color),The Egyptian,Leon Shamroy,0
1954,Best Cinematography (color),The Silver Chalice,William V. Skall,0
1954,Best Cinematography (color),Three Coins in the Fountain,Milton Krasner,1
1955,Best Cinematography (black and white),Marty,Joseph LaShelle,0
1955,Best Cinematography (black and white),I'll Cry Tomorrow,Arthur E. Arling,0
1955,Best Cinematography (black and white),Queen Bee,Charles Lang,0
1955,Best Cinematography (black and white),Blackboard Jungle,Russell Harlan,0
1955,Best Cinematography (black and white),The Rose Tattoo,James Wong Howe,1
1955,Best Cinematography (color),Oklahoma!,Robert Surtees,0
1955,Best Cinematography (color),Guys and Dolls,Harry Stradling Sr.,0
1955,Best Cinematography (color),Love Is a Many-Splendored Thing,Leon Shamroy,0
1955,Best Cinematography (color),To Catch a Thief,Robert Burks,1
1955,Best Cinematography (color),A Man Called Peter,Harold Lipstein,0
1956,Best Cinematography (black and white),Baby Doll,Boris Kaufman,0
1956,Best Cinematography (black and white),The Bad Seed,Harold Rosson,0
1956,Best Cinematography (black and white),Somebody Up There Likes Me,Joseph Ruttenberg,1
1956,Best Cinematography (black and white),The Harder They Fall,Burnett Guffey,0
1956,Best Cinematography (black and white),Stagecoach to Fury,Walter Strenge,0
1956,Best Cinematography (color),War and Peace,Jack Cardiff,0
1956,Best Cinematography (color),The King and I,Leon Shamroy,0
1956,Best Cinematography (color),Around the World in 80 Days,Lionel Lindon,1
1956,Best Cinematography (color),The Eddy Duchin Story,Harry Stradling Sr.,0
1956,Best Cinematography (color),The Ten Commandments,Loyal Griggs,0
1957,Best Cinematography,Sayonara,Ellsworth Fredricks,0
1957,Best Cinematography,An Affair To Remember,Milton Krasner,0
1957,Best Cinematography,Peyton Place,William C. Mellor,0
1957,Best Cinematography,Funny Face,Ray June,0
1957,Best Cinematography,The Bridge on the River Kwai,Jack Hildyard,1
1958,Best Cinematography (black and white),Desire under the Elms,Daniel L. Fapp,0
1958,Best Cinematography (black and white),The Defiant Ones,Sam Leavitt,1
1958,Best Cinematography (black and white),I Want To Live!,Lionel Lindon,0
1958,Best Cinematography (black and white),The Young Lions,Joseph MacDonald,0
1958,Best Cinematography (black and white),Separate Tables,"Charles Lang",0
