Top Ten Movies of 1981|Roger Ebert|1981|Thief|7
Top Ten Movies of 1981|Roger Ebert|1981|Body Heat|8
Top Ten Movies of 1981|Roger Ebert|1981|Tess|9
Top Ten Movies of 1981|Roger Ebert|1981|Reds|10
Top Ten Movies of 1982|Roger Ebert|1982|Sophie's Choice|1
Top Ten Movies of 1982|Roger Ebert|1982|Diva|2
Top Ten Movies of 1982|Roger Ebert|1982|E.T. the Extra-Terrestrial|3
Top Ten Movies of 1982|Roger Ebert|1982|Fitzcarraldo|4
Top Ten Movies of 1982|Roger Ebert|1982|The Burden of Dreams|4
Top Ten Movies of 1982|Roger Ebert|1982|Personal Best|5
Top Ten Movies of 1982|Roger Ebert|1982|Das Boot|6
Top Ten Movies of 1982|Roger Ebert|1982|Mephisto|7
Top Ten Movies of 1982|Roger Ebert|1982|Moonlighting|8
Top Ten Movies of 1982|Roger Ebert|1982|The Verdict|9
Top Ten Movies of 1982|Roger Ebert|1982|Wasn't That a Time|10
Top Ten Movies of 1983|Roger Ebert|1983|The Right Stuff|1
Top Ten Movies of 1983|Roger Ebert|1983|Terms of Endearment|2
Top Ten Movies of 1983|Roger Ebert|1983|The Year of Living Dangerously|3
Top Ten Movies of 1983|Roger Ebert|1983|Fanny & Alexander|4
Top Ten Movies of 1983|Roger Ebert|1983|Gandhi|5
Top Ten Movies of 1983|Roger Ebert|1983|El Norte|6
Top Ten Movies of 1983|Roger Ebert|1983|Testament|7
Top Ten Movies of 1983|Roger Ebert|1983|Silkwood|8
Top Ten Movies of 1983|Roger Ebert|1983|Say Amen, Somebody|9
Top Ten Movies of 1983|Roger Ebert|1983|Risky Business|10
Top Ten Movies of 1984|Roger Ebert|1984|Amadeus|1
Top Ten Movies of 1984|Roger Ebert|1984|Paris, Texas|2
Top Ten Movies of 1984|Roger Ebert|1984|Love Streams|3
Top Ten Movies of 1984|Roger Ebert|1984|This Is Spinal Tap|4
Top Ten Movies of 1984|Roger Ebert|1984|The Cotton Club|5
Top Ten Movies of 1984|Roger Ebert|1984|Secret Honor|6
Top Ten Movies of 1984|Roger Ebert|1984|The Killing Fields|7
Top Ten Movies of 1984|Roger Ebert|1984|Stranger Than Paradise|8
Top Ten Movies of 1984|Roger Ebert|1984|Choose Me|9
Top Ten Movies of 1984|Roger Ebert|1984|Purple Rain|10
Top Ten Movies of 1985|Roger Ebert|1985|The Color Purple|1
Top Ten Movies of 1985|Roger Ebert|1985|After Hours|2
Top Ten Movies of 1985|Roger Ebert|1985|The Falcon and the Snowman|3
Top Ten Movies of 1985|Roger Ebert|1985|Prizzi's Honor|4
Top Ten Movies of 1985|Roger Ebert|1985|Ran|5
Top Ten Movies of 1985|Roger Ebert|1985|Witness|6
Top Ten Movies of 1985|Roger Ebert|1985|Mad Max Beyond Thunderdome|7
Top Ten Movies of 1985|Roger Ebert|1985|Lost in America|8
Top Ten Movies of 1985|Roger Ebert|1985|Streetwise|9
Top Ten Movies of 1985|Roger Ebert|1985|Blood Simple|10
Top Ten Movies of 1986|Roger Ebert|1986|Platoon|1
Top Ten Movies of 1986|Roger Ebert|1986|Round Midnight|2
Top Ten Movies of 1986|Roger Ebert|1986|Hannah and Her Sisters|3
Top Ten Movies of 1986|Roger Ebert|1986|Sid & Nancy|4
Top Ten Movies of 1986|Roger Ebert|1986|Lucas|5
Top Ten Movies of 1986|Roger Ebert|1986|Vagabond|6
Top Ten Movies of 1986|Roger Ebert|1986|Trouble in Mind|7
Top Ten Movies of 1986|Roger Ebert|1986|Down and Out in Beverly Hills|8
Top Ten Movies of 1986|Roger Ebert|1986|Peggy Sue Got Married|9
Top Ten Movies of 1986|Roger Ebert|1986|Hard Choices|10
Top Ten Movies of 1987|Roger Ebert|1987|House of Games|1
Top Ten Movies of 1987|Roger Ebert|1987|The Big Easy|2
Top Ten Movies of 1987|Roger Ebert|1987|Barfly|3
Top Ten Movies of 1987|Roger Ebert|1987|The Last Emperor|4
Top Ten Movies of 1987|Roger Ebert|1987|Moonstruck|5
Top Ten Movies of 1987|Roger Ebert|1987|Prick Up Your Ears|6
Top Ten Movies of 1987|Roger Ebert|1987|Radio Days|7
Top Ten Movies of 1987|Roger Ebert|1987|Broadcast News|8
Top Ten Movies of 1987|Roger Ebert|1987|Lethal Weapon|9
Top Ten Movies of 1987|Roger Ebert|1987|Housekeeping|10
Top Ten Movies of 1988|Roger Ebert|1988|Mississippi Burning|1
Top Ten Movies of 1988|Roger Ebert|1988|The Accidental Tourist|2
Top Ten Movies of 1988|Roger Ebert|1988|The Unbearable Lightness of Being|3
Top Ten Movies of 1988|Roger Ebert|1988|Shy People|4
Top Ten Movies of 1988|Roger Ebert|1988|Salaam Bombay!|5
Top Ten Movies of 1988|Roger Ebert|1988|A Fish Called Wanda|6
Top Ten Movies of 1988|Roger Ebert|1988|Wings of Desire|7
Top Ten Movies of 1988|Roger Ebert|1988|Who Framed Roger Rabbit|8
Top Ten Movies of 1988|Roger Ebert|1988|Dear America: Letters Home From Vietnam|9
Top Ten Movies of 1988|Roger Ebert|1988|Running on Empty|10
Top Ten Movies of 1989|Roger Ebert|1989|Do the Right Thing|1
Top Ten Movies of 1989|Roger Ebert|1989|Drugstore Cowboy|2
Top Ten Movies of 1989|Roger Ebert|1989|My Left Foot|3
Top Ten Movies of 1989|Roger Ebert|1989|Born on the Fourth of July|4
Top Ten Movies of 1989|Roger Ebert|1989|Roger & Me|5
Top Ten Movies of 1989|Roger Ebert|1989|The Mighty Quinn|6
Top Ten Movies of 1989|Roger Ebert|1989|Field of Dreams|7
Top Ten Movies of 1989|Roger Ebert|1989|Crimes and Misdemeanors|8
Top Ten Movies of 1989|Roger Ebert|1989|Driving Miss Daisy|9
Top Ten Movies of 1989|Roger Ebert|1989|Say Anything|10
Top Ten Movies of the 1980s|Roger Ebert|1980|Raging Bull|1
Top Ten Movies of the 1980s|Roger Ebert|1983|The Right Stuff|2
Top Ten Movies of the 1980s|Roger Ebert|1982|E.T. the Extra-Terrestrial|3
Top Ten Movies of the 1980s|Roger Ebert|1989|Do the Right Thing|4
Top Ten Movies of the 1980s|Roger Ebert|1981|My Dinner With Andre|5
Top Ten Movies of the 1980s|Roger Ebert|1981|Raiders of the Lost Ark|6
Top Ten Movies of the 1980s|Roger Ebert|1985|Ran|7
Top Ten Movies of the 1980s|Roger Ebert|1988|Missippi Burning|8
Top Ten Movies of the 1980s|Roger Ebert|1986|Platoon|9
Top Ten Movies of the 1980s|Roger Ebert|1987|House of Games|10
Top Ten Movies of 1990|Roger Ebert|1990|Goodfellas|1
Top Ten Movies of 1990|Roger Ebert|1990|Monsieur Hire|2
Top Ten Movies of 1990|Roger Ebert|1990|Dances With Wolves|3
Top Ten Movies of 1990|Roger Ebert|1990|The Grifters|4
Top Ten Movies of 1990|Roger Ebert|1990|Reversal of Fortune|5
Top Ten Movies of 1990|Roger Ebert|1990|Santa Sangre|6
Top Ten Movies of 1990|Roger Ebert|1990|Last Exit to Brooklyn|7
Top Ten Movies of 1990|Roger Ebert|1990|Awakenings|8
Top Ten Movies of 1990|Roger Ebert|1990|The Cook, the Thief, His Wife and Her Lover|9
Top Ten Movies of 1990|Roger Ebert|1990|Mountains of the Moon|10
Top Ten Movies of 1991|Roger Ebert|1991|JFK|1
Top Ten Movies of 1991|Roger Ebert|1991|Boyz N the Hood|2
Top Ten Movies of 1991|Roger Ebert|1991|Beauty and the Beast|3
Top Ten Movies of 1991|Roger Ebert|1991|Grand Canyon|4
Top Ten Movies of 1991|Roger Ebert|1991|My Father's Glory|5
Top Ten Movies of 1991|Roger Ebert|1991|My Mother's Castle|5
Top Ten Movies of 1991|Roger Ebert|1991|A Woman's Tale|6
Top Ten Movies of 1991|Roger Ebert|1991|Life Is Sweet|7
Top Ten Movies of 1991|Roger Ebert|1991|The Man in the Moon|8
Top Ten Movies of 1991|Roger Ebert|1991|Thelma & Louise|9
Top Ten Movies of 1991|Roger Ebert|1991|The Rapture|10
Top Ten Movies of 1992|Roger Ebert|1992|Malcolm X|1
Top Ten Movies of 1992|Roger Ebert|1992|One False Move|2
Top Ten Movies of 1992|Roger Ebert|1992|Howards End|3
Top Ten Movies of 1992|Roger Ebert|1992|Flirting|4
Top Ten Movies of 1992|Roger Ebert|1992|The Crying Game|5
Top Ten Movies of 1992|Roger Ebert|1992|Damage|6
Top Ten Movies of 1992|Roger Ebert|1992|The Hairdresser's Husband|7
Top Ten Movies of 1992|Roger Ebert|1992|The Player|8
Top Ten Movies of 1992|Roger Ebert|1992|Unforgiven|9
Top Ten Movies of 1992|Roger Ebert|1992|Bad Lieutenant|10
Top Ten Movies of 1993|Roger Ebert|1993|Schindler's List|1
Top Ten Movies of 1993|Roger Ebert|1993|The Age of Innocence|2
Top Ten Movies of 1993|Roger Ebert|1993|The Piano|3
Top Ten Movies of 1993|Roger Ebert|1993|The Fugitive|4
Top Ten Movies of 1993|Roger Ebert|1993|The Joy Luck Club|5
Top Ten Movies of 1993|Roger Ebert|1993|Kalifornia|6
Top Ten Movies of 1993|Roger Ebert|1993|Like Water for Chocolate|7
Top Ten Movies of 1993|Roger Ebert|1993|Menace II Society|8
Top Ten Movies of 1993|Roger Ebert|1993|What's Love Got to Do With It|9
Top Ten Movies of 1993|Roger Ebert|1993|Ruby in Paradise|10
Top Ten Movies of 1994|Roger Ebert|1994|Hoop Dreams|1
Top Ten Movies of 1994|Roger Ebert|1994|Kieslowski's Three Colors Trilogy|2
Top Ten Movies of 1994|Roger Ebert|1994|Pulp Fiction|3
Top Ten Movies of 1994|Roger Ebert|1994|Forrest Gump|4
Top Ten Movies of 1994|Roger Ebert|1994|The Last Seduction|5
Top Ten Movies of 1994|Roger Ebert|1994|Fresh|6
Top Ten Movies of 1994|Roger Ebert|1994|The Blue Kite|7
Top Ten Movies of 1994|Roger Ebert|1994|Natural Born Killers|8
Top Ten Movies of 1994|Roger Ebert|1994|The New Age|9
Top Ten Movies of 1994|Roger Ebert|1994|Quiz Show|10
Top Ten Movies of 1995|Roger Ebert|1995|Leaving Las Vegas|1
Top Ten Movies of 1995|Roger Ebert|1995|Crumb|2
Top Ten Movies of 1995|Roger Ebert|1995|Dead Man Walking|3
Top Ten Movies of 1995|Roger Ebert|1995|Nixon|4
Top Ten Movies of 1995|Roger Ebert|1995|Casino|5
Top Ten Movies of 1995|Roger Ebert|1995|Apollo 13|6
Top Ten Movies of 1995|Roger Ebert|1995|Exotica|7
Top Ten Movies of 1995|Roger Ebert|1995|My Family|8
Top Ten Movies of 1995|Roger Ebert|1995|Carrington|9
Top Ten Movies of 1995|Roger Ebert|1995|A Walk in the Clouds|10
Top Ten Movies of 1996|Roger Ebert|1996|Fargo|1
Top Ten Movies of 1996|Roger Ebert|1996|Breaking the Waves|2
Top Ten Movies of 1996|Roger Ebert|1996|Secrets & Lies|3
Top Ten Movies of 1996|Roger Ebert|1996|Lone Star|4
Top Ten Movies of 1996|Roger Ebert|1996|Welcome to the Dollhouse|5
Top Ten Movies of 1996|Roger Ebert|1996|Bound|6
Top Ten Movies of 1996|Roger Ebert|1996|Hamlet|7
Top Ten Movies of 1996|Roger Ebert|1996|Everyone Says I Love You|8
Top Ten Movies of 1996|Roger Ebert|1996|Heidi Fleiss: Hollywood Madam|9
Top Ten Movies of 1996|Roger Ebert|1996|Big Night|10
Top Ten Movies of 1997|Roger Ebert|1997|Eve's Bayou|1
Top Ten Movies of 1997|Roger Ebert|1997|The Sweet Hereafter|2
Top Ten Movies of 1997|Roger Ebert|1997|Boogie Nights|3
Top Ten Movies of 1997|Roger Ebert|1997|Maborosi|4
Top Ten Movies of 1997|Roger Ebert|1997|Jackie Brown|5
Top Ten Movies of 1997|Roger Ebert|1997|Fast, Cheap & Out of Control|6
Top Ten Movies of 1997|Roger Ebert|1997|L.A. Confidential|7
Top Ten Movies of 1997|Roger Ebert|1997|In the Company of Men|8
Top Ten Movies of 1997|Roger Ebert|1997|Titanic|9
Top Ten Movies of 1997|Roger Ebert|1997|Wag the Dog|10
Top Ten Movies of 1998|Roger Ebert|1998|Dark City|1
Top Ten Movies of 1998|Roger Ebert|1998|Pleasantville|2
Top Ten Movies of 1998|Roger Ebert|1998|Saving Private Ryan|3
Top Ten Movies of 1998|Roger Ebert|1998|A Simple Plan|4
Top Ten Movies of 1998|Roger Ebert|1998|Happiness|5
Top Ten Movies of 1998|Roger Ebert|1998|Elizabeth|6
Top Ten Movies of 1998|Roger Ebert|1998|Babe: Pig in the City|7
Top Ten Movies of 1998|Roger Ebert|1998|Shakespeare in Love|8
Top Ten Movies of 1998|Roger Ebert|1998|Life Is Beautiful|9
Top Ten Movies of 1998|Roger Ebert|1998|Primary Colors|10
Top Ten Movies of 1999|Roger Ebert|1999|Being John Malkovich|1
Top Ten Movies of 1999|Roger Ebert|1999|Magnolia|2
Top Ten Movies of 1999|Roger Ebert|1999|Three Kings|3
Top Ten Movies of 1999|Roger Ebert|1999|Boy's Don't Cry|4
Top Ten Movies of 1999|Roger Ebert|1999|Bringing Out the Dead|5
Top Ten Movies of 1999|Roger Ebert|1999|Princess Mononoke|6
Top Ten Movies of 1999|Roger Ebert|1999|The War Zone|7
Top Ten Movies of 1999|Roger Ebert|1999|American Beauty|8
Top Ten Movies of 1999|Roger Ebert|1999|Topsy-Turvy|9
Top Ten Movies of 1999|Roger Ebert|1999|The Insider|10
Top Ten Movies of the 1990s|Roger Ebert|1994|Hoop Dreams|1
Top Ten Movies of the 1990s|Roger Ebert|1994|Pulp Fiction|2
Top Ten Movies of the 1990s|Roger Ebert|1990|GoodFellas|3
Top Ten Movies of the 1990s|Roger Ebert|1996|Fargo|4
Top Ten Movies of the 1990s|Roger Ebert|1994|Kieslowski's Three Colors Trilogy|5
Top Ten Movies of the 1990s|Roger Ebert|1993|Schindler's List|6
Top Ten Movies of the 1990s|Roger Ebert|1996|Breaking the Waves|7
Top Ten Movies of the 1990s|Roger Ebert|1995|Leaving Las Vegas|8
Top Ten Movies of the 1990s|Roger Ebert|1992|Malcolm X|9
Top Ten Movies of the 1990s|Roger Ebert|1991|JFK|10
Top Ten Movies of 2000|Roger Ebert|2000|Almost Famous|1
Top Ten Movies of 2000|Roger Ebert|2000|Wonder Boys|2
Top Ten Movies of 2000|Roger Ebert|2000|You Can Count on Me|3
Top Ten Movies of 2000|Roger Ebert|2000|Traffic|4
Top Ten Movies of 2000|Roger Ebert|2000|George Washington|5
Top Ten Movies of 2000|Roger Ebert|2000|The Cell|6
Top Ten Movies of 2000|Roger Ebert|2000|High Fidelity|7
Top Ten Movies of 2000|Roger Ebert|2000|Pollock|8
Top Ten Movies of 2000|Roger Ebert|2000|Crouching Tiger, Hidden Dragon|9
Top Ten Movies of 2000|Roger Ebert|2000|Requiem for a Dream|10
Top Ten Movies of 2001|Roger Ebert|2001|Monster's Ball|1
Top Ten Movies of 2001|Roger Ebert|2001|Black Hawk Down|2
Top Ten Movies of 2001|Roger Ebert|2001|In The Bedroom|3
Top Ten Movies of 2001|Roger Ebert|2001|Ghost World|4
Top Ten Movies of 2001|Roger Ebert|2001|Mulholland Dr.|5
Top Ten Movies of 2001|Roger Ebert|2001|Waking Life|6
Top Ten Movies of 2001|Roger Ebert|2001|Innocence|7
Top Ten Movies of 2001|Roger Ebert|2001|Wit|8
Top Ten Movies of 2001|Roger Ebert|2001|A Beautiful Mind|9
Top Ten Movies of 2001|Roger Ebert|2001|Gosford Park|10
Top Ten Movies of 2002|Roger Ebert|2002|Minority Report|1
Top Ten Movies of 2002|Roger Ebert|2002|City of God|2
Top Ten Movies of 2002|Roger Ebert|2002|Adaptation|3
Top Ten Movies of 2002|Roger Ebert|2002|Far From Heaven|4
Top Ten Movies of 2002|Roger Ebert|2002|13 Conversations About One Thing|5
Top Ten Movies of 2002|Roger Ebert|2002|Y tu mamá también|6
Top Ten Movies of 2002|Roger Ebert|2002|Invincible|7
Top Ten Movies of 2002|Roger Ebert|2002|Spirited Away|8
Top Ten Movies of 2002|Roger Ebert|2002|All or Nothing|9
Top Ten Movies of 2002|Roger Ebert|2002|The Quiet American|10
Top Ten Movies of 2003|Roger Ebert|2003|Monster|1
Top Ten Movies of 2003|Roger Ebert|2003|Lost in Translation|2
Top Ten Movies of 2003|Roger Ebert|2003|American Splendor|3
Top Ten Movies of 2003|Roger Ebert|2003|Finding Nemo|4
Top Ten Movies of 2003|Roger Ebert|2003|Master and Commander: The Far Side of the World|5
Top Ten Movies of 2003|Roger Ebert|2003|Mystic River|6
Top Ten Movies of 2003|Roger Ebert|2003|Owning Mahowny|7
Top Ten Movies of 2003|Roger Ebert|2003|The Son|8
Top Ten Movies of 2003|Roger Ebert|2003|Whale Rider|9
Top Ten Movies of 2003|Roger Ebert|2003|In America|10
Top Ten Movies of 2004|Roger Ebert|2004|Million Dollar Baby|1
Top Ten Movies of 2004|Roger Ebert|2004|Kill Bill, Vol. 2|2
Top Ten Movies of 2004|Roger Ebert|2004|Vera Drake|3
Top Ten Movies of 2004|Roger Ebert|2004|Spider-Man 2|4
Top Ten Movies of 2004|Roger Ebert|2004|Moolaadé|5
Top Ten Movies of 2004|Roger Ebert|2004|The Aviator|6
Top Ten Movies of 2004|Roger Ebert|2004|Baadasssss!|7
Top Ten Movies of 2004|Roger Ebert|2004|Sideways|8
Top Ten Movies of 2004|Roger Ebert|2004|Hotel Rwanda|9
Top Ten Movies of 2004|Roger Ebert|2004|Undertow|10
Top Ten Movies of 2005|Roger Ebert|2005|Crash|1
Top Ten Movies of 2005|Roger Ebert|2005|Syriana|2
Top Ten Movies of 2005|Roger Ebert|2005|Munich|3
Top Ten Movies of 2005|Roger Ebert|2005|Junebug|4
Top Ten Movies of 2005|Roger Ebert|2005|Brokeback Mountain|5
Top Ten Movies of 2005|Roger Ebert|2005|Me and You and Everyone We Know|6
Top Ten Movies of 2005|Roger Ebert|2005|Nine Lives|7
Top Ten Movies of 2005|Roger Ebert|2005|King Kong|8
Top Ten Movies of 2005|Roger Ebert|2005|Yes|9
Top Ten Movies of 2005|Roger Ebert|2005|Millions|10
Best Movies of 2006|Roger Ebert|2006|Akeelah and the Bee|
Best Movies of 2006|Roger Ebert|2006|Bubble|
Best Movies of 2006|Roger Ebert|2006|The Death of Mr. Lazarescu|
Best Movies of 2006|Roger Ebert|2006|49 Up|
Best Movies of 2006|Roger Ebert|2006|An Inconvenient Truth|
Best Movies of 2006|Roger Ebert|2006|L'Enfant|
Best Movies of 2006|Roger Ebert|2006|Man Push Cart|
Best Movies of 2006|Roger Ebert|2006|Marie Antoinette|
Best Movies of 2006|Roger Ebert|2006|Perfume|
Best Movies of 2006|Roger Ebert|2006|A Prairie Home Companion|
Best Movies of 2006|Roger Ebert|2006|The Queen|
Best Movies of 2006|Roger Ebert|2006|Three Times|
Best Movies of 2006|Roger Ebert|2006|Tristam Shandy: A Cock & Bull Story|
Best Movies of 2006|Roger Ebert|2006|Tsotsi|
Best Movies of 2006|Roger Ebert|2006|United 93|
Best Movies of 2006|Roger Ebert|2006|Volver|
Top Ten Movies of 2007|Roger Ebert|2007|Juno|1
Top Ten Movies of 2007|Roger Ebert|2007|No Country For Old Men|2
Top Ten Movies of 2007|Roger Ebert|2007|Before the Devil Knows Your Dead|3
Top Ten Movies of 2007|Roger Ebert|2007|Atonement|4
Top Ten Movies of 2007|Roger Ebert|2007|The Kite Runner|5
Top Ten Movies of 2007|Roger Ebert|2007|Away From her|6
Top Ten Movies of 2007|Roger Ebert|2007|Across the Universe|7
Top Ten Movies of 2007|Roger Ebert|2007|La Vie En Rose|8
Top Ten Movies of 2007|Roger Ebert|2007|The Great Debaters|9
Top Ten Movies of 2007|Roger Ebert|2007|Into the Wild|10
Best Movies of 2008|Roger Ebert|2008|Ballast|
Best Movies of 2008|Roger Ebert|2008|The Band's Visit|
Best Movies of 2008|Roger Ebert|2008|Che|
Best Movies of 2008|Roger Ebert|2008|Chop Shop|
Best Movies of 2008|Roger Ebert|2008|The Dark Knight|
Best Movies of 2008|Roger Ebert|2008|Doubt|
Best Movies of 2008|Roger Ebert|2008|The Fall|
Best Movies of 2008|Roger Ebert|2008|Frost/Nixon|
Best Movies of 2008|Roger Ebert|2008|Frozen River|
Best Movies of 2008|Roger Ebert|2008|Happy-Go-Lucky|
Best Movies of 2008|Roger Ebert|2008|Iron Man|
Best Movies of 2008|Roger Ebert|2008|Milk|
Best Movies of 2008|Roger Ebert|2008|Rachel Getting Married|
Best Movies of 2008|Roger Ebert|2008|The Reader|
Best Movies of 2008|Roger Ebert|2008|Revolutionary Road|
Best Movies of 2008|Roger Ebert|2008|Shotgun Stories|
Best Movies of 2008|Roger Ebert|2008|Slumdog Millionaire|
Best Movies of 2008|Roger Ebert|2008|Synecdoche, New York|
Best Movies of 2008|Roger Ebert|2008|W.|
Best Movies of 2008|Roger Ebert|2008|Wall-E|
Best Documentaries of 2008|Roger Ebert|2008|Encounters at the End of the World|
Best Documentaries of 2008|Roger Ebert|2008|I.O.U.S.A.|
Best Documentaries of 2008|Roger Ebert|2008|Man on Wire|
Best Documentaries of 2008|Roger Ebert|2008|Standard Operating Procedure|
Best Documentaries of 2008|Roger Ebert|2008|Trouble the Water|
Best Mainstream Movies of 2009|Roger Ebert|2009|Bad Lieutenant: Port of Call New Orleans|
Best Mainstream Movies of 2009|Roger Ebert|2009|Crazy Heart|
Best Mainstream Movies of 2009|Roger Ebert|2009|An Education|
Best Mainstream Movies of 2009|Roger Ebert|2009|The Hurt Locker|
Best Mainstream Movies of 2009|Roger Ebert|2009|Inglorious Basterds|
Best Mainstream Movies of 2009|Roger Ebert|2009|Knowing|
Best Mainstream Movies of 2009|Roger Ebert|2009|Precious|
Best Mainstream Movies of 2009|Roger Ebert|2009|A Serious Man|
Best Mainstream Movies of 2009|Roger Ebert|2009|Up in the Air|
Best Mainstream Movies of 2009|Roger Ebert|2009|The White Ribbon|
Best Independent Films of 2009|Roger Ebert|2009|Departures|
Best Independent Films of 2009|Roger Ebert|2009|Disgrace|
Best Independent Films of 2009|Roger Ebert|2009|Everlasting Moments|
Best Independent Films of 2009|Roger Ebert|2009|Goodbye Solo|
Best Independent Films of 2009|Roger Ebert|2009|Julia|
Best Independent Films of 2009|Roger Ebert|2009|Silent Light|
Best Independent Films of 2009|Roger Ebert|2009|Sin Nombre|
Best Independent Films of 2009|Roger Ebert|2009|Skin|
Best Independent Films of 2009|Roger Ebert|2009|Trucker|
Best Independent Films of 2009|Roger Ebert|2009|You, The Living|
Best Foreign Films of 2009|Roger Ebert|2009|Broken Embraces|
Best Foreign Films of 2009|Roger Ebert|2009|The Class|
Best Foreign Films of 2009|Roger Ebert|2009|Coco Before Chanel|
Best Foreign Films of 2009|Roger Ebert|2009|Gomorrah|
Best Foreign Films of 2009|Roger Ebert|2009|Lorna's Silence|
Best Foreign Films of 2009|Roger Ebert|2009|Munyurangabo|
Best Foreign Films of 2009|Roger Ebert|2009|O'Horton|
Best Foreign Films of 2009|Roger Ebert|2009|Paris|
Best Foreign Films of 2009|Roger Ebert|2009|Police, Adjective|
Best Foreign Films of 2009|Roger Ebert|2009|Revanche|
Best Foreign Films of 2009|Roger Ebert|2009|Seraphine|
Best Foreign Films of 2009|Roger Ebert|2009|Still Walking|
Best Foreign Films of 2009|Roger Ebert|2009|Summer Hours|
Best Foreign Films of 2009|Roger Ebert|2009|Tokyo Sonata|
Best Foreign Films of 2009|Roger Ebert|2009|Tulpan|
Best Documentaries of 2009|Roger Ebert|2009|Anvil! The Story of Anvil|
Best Documentaries of 2009|Roger Ebert|2009|Beaches of Agnes|
Best Documentaries of 2009|Roger Ebert|2009|Collapse|
Best Documentaries of 2009|Roger Ebert|2009|Food, Inc.|
Best Documentaries of 2009|Roger Ebert|2009|Must Read After My Death|
Best Documentaries of 2009|Roger Ebert|2009|Of Time and the City|
Best Documentaries of 2009|Roger Ebert|2009|The September Issue|
Best Documentaries of 2009|Roger Ebert|2009|Tyson|
Best Documentaries of 2009|Roger Ebert|2009|We Live In Public|
Best Documentaries of 2009|Roger Ebert|2009|What's the Matter With Kansas?|
Best Animated Movies of 2009|Roger Ebert|2009|A Christmas Carol|
Best Animated Movies of 2009|Roger Ebert|2009|Coraline|
Best Animated Movies of 2009|Roger Ebert|2009|Fantastic Mr. Fox|
Best Animated Movies of 2009|Roger Ebert|2009|Sita Sings the Blues|
Best Animated Movies of 2009|Roger Ebert|2009|9|
Best Animated Movies of 2009|Roger Ebert|2009|Ice Age 3: Dawn of the Dinosaurs|
Best Animated Movies of 2009|Roger Ebert|2009|Ponyo|
Best Animated Movies of 2009|Roger Ebert|2009|The Princess and the Frog|
Best Animated Movies of 2009|Roger Ebert|2009|Up|
Best Animated Movies of 2009|Roger Ebert|2009|Waltz with Bashir|
Top Ten Movies of the Decade: 2000-2009|Roger Ebert|2008|Synecdoche, New York|1
Top Ten Movies of the Decade: 2000-2009|Roger Ebert|2009|The Hurt Locker|2
Top Ten Movies of the Decade: 2000-2009|Roger Ebert|2004|Moster|3
Top Ten Movies of the Decade: 2000-2009|Roger Ebert|2007|Juno|4
Top Ten Movies of the Decade: 2000-2009|Roger Ebert|2005|Me and You and Everyone We Know|5
Top Ten Movies of the Decade: 2000-2009|Roger Ebert|2008|Chop Shop|6
Top Ten Movies of the Decade: 2000-2009|Roger Ebert|2002|The Son|7
Top Ten Movies of the Decade: 2000-2009|Roger Ebert|2003|25th Hour|8
Top Ten Movies of the Decade: 2000-2009|Roger Ebert|2000|Almost Famous|9
Top Ten Movies of the Decade: 2000-2009|Roger Ebert|2008|My Winnipeg|10
Top Ten Movies of 2010|Roger Ebert|2010|The Social Network|1
Top Ten Movies of 2010|Roger Ebert|2010|The King's Speech|2
Top Ten Movies of 2010|Roger Ebert|2010|Black Swan|3
Top Ten Movies of 2010|Roger Ebert|2010|I Am Love|4
Top Ten Movies of 2010|Roger Ebert|2010|Winter's Bone|5
Top Ten Movies of 2010|Roger Ebert|2010|Inception|6
Top Ten Movies of 2010|Roger Ebert|2010|The Secret in Their Eyes|7
Top Ten Movies of 2010|Roger Ebert|2010|The American|8
Top Ten Movies of 2010|Roger Ebert|2010|The Kids Are All Right|9
Top Ten Movies of 2010|Roger Ebert|2010|The Ghost Writer|10
Top 20 Movies of 2011|Roger Ebert|2011|A Separation|1
Top 20 Movies of 2011|Roger Ebert|2011|Shame|2
Top 20 Movies of 2011|Roger Ebert|2011|The Tree of Life|3
Top 20 Movies of 2011|Roger Ebert|2011|Hugo|4
Top 20 Movies of 2011|Roger Ebert|2011|Take Shelter|5
Top 20 Movies of 2011|Roger Ebert|2011|Kinyarwanda|6
Top 20 Movies of 2011|Roger Ebert|2011|Drive|7
Top 20 Movies of 2011|Roger Ebert|2011|Midnight in Paris|8
Top 20 Movies of 2011|Roger Ebert|2011|Le Havre|9
Top 20 Movies of 2011|Roger Ebert|2011|The Artist|10
Top 20 Movies of 2011|Roger Ebert|2011|Melancholia|11
Top 20 Movies of 2011|Roger Ebert|2011|Terri|12
Top 20 Movies of 2011|Roger Ebert|2011|The Descendents|13
Top 20 Movies of 2011|Roger Ebert|2011|Margaret|14
Top 20 Movies of 2011|Roger Ebert|2011|Martha Marcy May Marlene|15
Top 20 Movies of 2011|Roger Ebert|2011|Harry Potter and the Deathly Hollows Part 2|16
Top 20 Movies of 2011|Roger Ebert|2011|Trust|17
Top 20 Movies of 2011|Roger Ebert|2011|Life, Above All|18
Top 20 Movies of 2011|Roger Ebert|2011|The Mill and the Cross|19
Top 20 Movies of 2011|Roger Ebert|2011|Another Earth|20
Top 20 Documentaries of 2011|Roger Ebert|2011|The Interrupters|1
Top 20 Documentaries of 2011|Roger Ebert|2011|Bill Cunningham New York|2
Top 20 Documentaries of 2011|Roger Ebert|2011|Into the Abyss: A Tale of Death, A Tale of Life|3
